C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S0_ReparodeComputadorDS_Estruturado.json - _0_0_0_1_0_0_0
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S1_ReparodeComputadorDS_Estruturado.json - _0_0_0_2_0_0_0
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S2_ReparodeComputadorDS_Estruturado.json - _0_0_0_0_0_0_0
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3965_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3966_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3967_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3968_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3969_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3970_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3971_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3972_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3973_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3974_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3975_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3976_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3977_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3978_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3979_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3980_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3981_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3982_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3983_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3984_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3985_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3986_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3987_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3988_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3989_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3990_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3991_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3992_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3993_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3994_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3995_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3996_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3997_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3998_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S3999_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4000_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4001_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4002_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4003_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4004_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4005_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4006_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4007_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4008_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4009_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4010_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4011_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4012_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4013_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4014_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4015_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4016_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4017_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4018_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4019_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4020_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4021_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4022_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4023_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4024_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4025_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4026_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4027_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4028_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4029_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4030_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4031_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4032_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4033_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4034_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4035_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4036_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4037_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4038_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4039_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4040_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4041_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4042_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4043_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4044_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4045_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4046_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4047_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4048_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4049_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4050_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4051_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4052_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4053_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4054_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4055_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4056_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4057_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4058_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4059_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4060_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4061_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4062_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4063_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4064_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4065_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4066_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4067_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4068_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4069_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4070_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4071_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4072_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4073_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4074_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4075_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4076_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4077_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4078_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4079_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4080_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4081_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4082_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4083_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
C:\Users\1182338\eclipse-workspace\oraculus\ALINE-ABPMN\estruturado\deepseek\ReparodeComputadorDS_Estruturado\S4084_ReparodeComputadorDS_Estruturado.json - GENERATION FAIL
